"ACQ_BRANCHES","ACQ_BRANCHES_HREF","ACQ_CERT","ACQ_CHARTAGENT","ACQ_CHARTER","ACQ_CLASS","ACQ_CLASS_TYPE","ACQ_CLASS_TYPE_DESC","ACQ_CLCODE","ACQ_CNTYNAME","ACQ_CNTYNUM","ACQ_FDICREGION","ACQ_FDICREGION_DESC","ACQ_INSAGENT1","ACQ_INSAGENT2","ACQ_INSTNAME","ACQ_LATITUDE","ACQ_LONGITUDE","ACQ_ORGTYPE_NUM","ACQ_ORG_EFF_DTE","ACQ_PADDR","ACQ_PADDR2","ACQ_PCITY","ACQ_PSTALP","ACQ_PSTNUM","ACQ_PZIP5","ACQ_PZIPREST","ACQ_REGAGENT","ACQ_TRUST","ACQ_UNINUM","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_INSAGENT1","FRM_LATITUDE","FRM_LONGITUDE","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSURED_COM_FLAG","INSURED_OTS_FLAG","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","OUT_CERT","OUT_CHARTAGENT","OUT_CHARTER","OUT_CLASS","OUT_CLASS_TYPE","OUT_CLASS_TYPE_DESC","OUT_CLCODE","OUT_CNTYNAME","OUT_CNTYNUM","OUT_FDICREGION","OUT_FDICREGION_DESC","OUT_INSAGENT1","OUT_INSAGENT2","OUT_INSTNAME","OUT_LATITUDE","OUT_LONGITUDE","OUT_ORGTYPE_NUM","OUT_PADDR","OUT_PADDR2","OUT_PCITY","OUT_PSTALP","OUT_PSTNUM","OUT_PZIP5","OUT_PZIPREST","OUT_REGAGENT","OUT_TRUST","OUT_UNINUM","PROCDATE","PROCYEAR","PSTALP","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","STNUM","SUR_CERT","SUR_CHANGECODE","SUR_CHANGECODE_DESC","SUR_CHARTAGENT","SUR_CHARTER","SUR_CLASS","SUR_CLASS_TYPE","SUR_CLASS_TYPE_DESC","SUR_CLCODE","SUR_CNTYNAME","SUR_CNTYNUM","SUR_FDICREGION","SUR_FDICREGION_DESC","SUR_INSAGENT1","SUR_INSAGENT2","SUR_INSTNAME","SUR_LATITUDE","SUR_LONGITUDE","SUR_MADDR","SUR_MADDR2","SUR_MCITY","SUR_MSTALP","SUR_MSTATE","SUR_MZIP5","SUR_ORGTYPE_NUM","SUR_PADDR","SUR_PADDR2","SUR_PCITY","SUR_PSTALP","SUR_PSTNUM","SUR_PZIP5","SUR_PZIPREST","SUR_REGAGENT","SUR_TRUST","TRANSNUM","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG"
"1","/history?filters=TRANSNUM:201800678 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","47480","NCUA","0","CU","N/A","N/A","92","Franklin","55","0","","NCUA","","PATRIOT FEDERAL CREDIT UNION","39.918112","-77.656685","140","1995-01-01T00:00:00","800 Wayne Avenue","","Chambersburg","PA","42","17201","3810","NCUA","","111875","0","N","50496","221","Absorbtion - Without Assistance","Merged and became part of PATRIOT FEDERAL CREDIT UNION (47480) in Chambersburg, PA. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","0","PA","0","NCUA","201800678_221_114891_111875_114891","NCUA","0","0","0","0","0","140","FI","N","50496","NCUA","0","CU","N/A","N/A","92","Franklin","55","","","NCUA","","NEIGHBORS 1ST FEDERAL CREDIT UNION","39.7615794012232","-77.5834130296386","140","127 Cumberland Valley Avenue","","Waynesboro","PA","42","17268","1496","NCUA","","114891","2018-01-19T00:00:00","2018","PA","NCUA","0","0","221","42","47480","810","Participated in Absorbtion/Consolidation/Merger","NCUA","0","CU","N/A","N/A","92","Franklin","55","0","","NCUA","","PATRIOT FEDERAL CREDIT UNION","39.918112","-77.656685","800 Wayne Avenue","","Chambersburg","PA","Pennsylvania","17201","140","800 Wayne Avenue","","Chambersburg","PA","42","17201","3810","NCUA","","201800678","0","0","0","0","0","114891","0","0"
"5","/history?filters=TRANSNUM:201800687 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","29782","STATE","0","SI","S","Savings","41","Dickson","43","13","DALLAS","DIF","","First Federal Bank","36.0718989995552","-87.3802915466224","115","2015-07-31T00:00:00","611 East College St","","Dickson","TN","47","37055","0000","FDIC","","42616","0","Y","57091","223","Merger -Without Assistance","Merged and became part of First Federal Bank (29782) in Dickson, TN. ","0","0","0","0","SI","1","S","Savings","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","TN","47","FDIC","201800687_223_357248_42616_357248","DIF","0","0","0","0","0","115","FI","N","57091","STATE","0","NM","C","Commercial","21","Montgomery","125","13","DALLAS","DIF","","Cumberland Bank and Trust","36.5257309966375","-87.3540180303874","10","502 Madison St","","Clarksville","TN","47","37040","3671","FDIC","","357248","2018-01-19T00:00:00","2018","TN","FDIC","0","0","223","47","29782","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SI","S","Savings","41","Dickson","43","13","DALLAS","DIF","","First Federal Bank","36.0718989995552","-87.3802915466224","611 East College St","","Dickson","TN","Tennessee","37055","115","611 East College St","","Dickson","TN","47","37055","0000","FDIC","","201800687","0","1","0","0","0","357248","0","0"
"3","/history?filters=TRANSNUM:201800736 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","22221","STATE","0","NM","C","Commercial","21","Sussex","37","2","NEW YORK","DIF","","Sussex Bank","41.1217000014715","-74.5800550070498","10","2014-04-11T00:00:00","399 Route 23","","Franklin","NJ","34","07416","2124","FDIC","Full","15439","0","Y","571","221","Absorbtion - Without Assistance","Merged and became part of Sussex Bank (22221) in Franklin, NJ. ","0","0","0","0","NM","1","C","Commercial","2018-01-04T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","10","NJ","34","FED","201800736_221_392_15439_392","DIF","0","0","0","0","0","10","FI","N","571","STATE","0","SM","C","Commercial","13","Bergen","3","2","NEW YORK","DIF","","Community Bank of Bergen County, N. J.","40.905963","-74.064678","10","125 West Pleasant Avenue","","Maywood","NJ","34","07607","0000","FED","None","392","2018-01-22T00:00:00","2018","NJ","FDIC","1","0","221","34","22221","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Sussex","37","2","NEW YORK","DIF","","Sussex Bank","41.1217000014715","-74.5800550070498","95 State Route 17, Suite 204","","Paramus","NJ","New Jersey","07652","10","399 Route 23","","Franklin","NJ","34","07416","2124","FDIC","Full","201800736","1","0","0","0","0","392","0","0"
"1","/history?filters=TRANSNUM:201800745 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","40991","NCUA","0","CU","N/A","N/A","92","East Baton Rouge","33","0","","NCUA","","GP LOUISIANA FEDERAL CREDIT UNION","30.6547887402452","-91.194315725608","140","2008-12-31T00:00:00","1700 East Mount Pleasant Road","","Zachary","LA","22","70791","0000","NCUA","","105386","0","N","35960","223","Merger -Without Assistance","Merged and became part of GP LOUISIANA FEDERAL CREDIT UNION (40991) in Zachary, LA. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2017-10-24T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","0","LA","0","NCUA","201800745_223_100355_105386_100355","NCUA","0","0","0","0","0","140","FI","N","35960","NCUA","0","CU","N/A","N/A","92","East Baton Rouge","33","","","NCUA","","LANE MEMORIAL FEDERAL CREDIT UNION","30.650107","-91.138172","140","6300 Main Street","","Zachary","LA","22","70791","4037","NCUA","","100355","2018-01-22T00:00:00","2018","LA","NCUA","0","0","223","22","40991","810","Participated in Absorbtion/Consolidation/Merger","NCUA","0","CU","N/A","N/A","92","East Baton Rouge","33","0","","NCUA","","GP LOUISIANA FEDERAL CREDIT UNION","30.6547887402452","-91.194315725608","1700 East Mount Pleasant Road","","Zachary","LA","Louisiana","70791","140","1700 East Mount Pleasant Road","","Zachary","LA","22","70791","0000","NCUA","","201800745","0","0","0","0","0","100355","0","0"
"1","/history?filters=TRANSNUM:201800778 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","47647","STATE","0","CU","N/A","N/A","91","Delaware","45","0","","NCUA","","DELCO POSTAL CU","39.955864","-75.273325","140","1994-09-06T00:00:00","1410 Bywood Avenue","","Upper Darby","PA","42","19082","3720","NCUA","","112042","0","N","44615","221","Absorbtion - Without Assistance","Merged and became part of DELCO POSTAL CU (47647) in Upper Darby, PA. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2017-12-01T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","140","PA","42","NCUA","201800778_221_109010_112042_109010","NCUA","0","0","0","0","0","140","FI","N","44615","STATE","0","CU","N/A","N/A","91","Delaware","45","","","NCUA","","PHILADELPHIA POST OFFICE EMPLOYEES CREDIT UNION","39.9337059589415","-75.2595546730624","140","401 Baily Road","","Yeadon","PA","42","19050","0000","NCUA","","109010","2018-01-23T00:00:00","2018","PA","NCUA","0","0","221","42","47647","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","CU","N/A","N/A","91","Delaware","45","0","","NCUA","","DELCO POSTAL CU","39.955864","-75.273325","1410 Bywood Avenue","","Upper Darby","PA","Pennsylvania","19082","140","1410 Bywood Avenue","","Upper Darby","PA","42","19082","3720","NCUA","","201800778","0","0","0","0","0","109010","0","0"
"1","/history?filters=TRANSNUM:201800802 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","9881","STATE","0","NM","C","Commercial","21","Ottawa","115","13","DALLAS","DIF","","Security Bank and Trust Company","36.8739807714965","-94.8775948831965","10","2014-02-04T00:00:00","2 South Main Street","","Miami","OK","40","74354","0000","FDIC","Full","6322","0","Y","6007","223","Merger -Without Assistance","Merged and became part of Security Bank and Trust Company (9881) in Miami, OK. ","0","0","0","0","NM","1","C","Commercial","2018-01-23T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","0","OK","0","FED","201800802_223_4069_6322_4069","DIF","0","0","0","0","0","10","FI","N","6007","STATE","0","SM","C","Commercial","13","Ottawa","115","11","KANSAS CITY","DIF","","First State Bank","36.9336200118687","-94.8677380079719","10","101 N Mickey Mantle Blvd","","Commerce","OK","40","74339","1105","FED","","4069","2018-01-24T00:00:00","2018","OK","FDIC","1","0","223","40","9881","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Ottawa","115","13","DALLAS","DIF","","Security Bank and Trust Company","36.8739807714965","-94.8775948831965","P.O. Box  880","","Miami","OK","Oklahoma","74354","10","2 South Main Street","","Miami","OK","40","74354","0000","FDIC","Full","201800802","1","0","0","0","0","4069","0","0"
"1","/history?filters=TRANSNUM:201801041 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","15254","STATE","0","NM","C","Commercial","21","Dickinson","41","11","KANSAS CITY","DIF","","The Citizens State Bank and Trust Company","38.79587","-96.95736","10","2008-11-25T00:00:00","1 North Broadway","","Woodbine","KS","20","67492","0000","FDIC","Full","9602","0","Y","18074","223","Merger -Without Assistance","Merged and became part of The Citizens State Bank and Trust Company (15254) in Woodbine, KS. ","0","0","0","0","NM","0","C","Commercial","2018-01-27T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","KS","20","FDIC","201801041_223_11997_9602_11997","DIF","0","0","0","0","0","10","FI","N","18074","STATE","0","NM","C","Commercial","21","Mcpherson","113","11","KANSAS CITY","DIF","","Roxbury Bank","38.5512670169358","-97.4276630195918","10","102 N Main St","","Roxbury","KS","20","67476","","FDIC","","11997","2018-01-31T00:00:00","2018","KS","FDIC","0","0","223","20","15254","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Dickinson","41","11","KANSAS CITY","DIF","","The Citizens State Bank and Trust Company","38.79587","-96.95736","314 Main Street","","Council Grove","KS","Kansas","66846","10","1 North Broadway","","Woodbine","KS","20","67492","0000","FDIC","Full","201801041","1","0","0","0","0","11997","0","0"
"5","/history?filters=TRANSNUM:201801115 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","30788","STATE","0","NM","C","Commercial","21","Flathead","29","14","SAN FRANCISCO","DIF","","Glacier Bank","48.219994920408","-114.328427237611","10","2017-05-01T00:00:00","49 Commons Loop","","Kalispell","MT","30","59901","2679","FDIC","Full","43622","0","Y","26916","223","Merger -Without Assistance","Merged and became part of Glacier Bank (30788) in Kalispell, MT. ","0","0","0","0","NM","1","C","Commercial","2018-01-31T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","10","CO","8","FED","201801115_223_36304_43622_36304","DIF","0","0","0","0","0","10","FI","N","26916","STATE","0","SM","C","Commercial","13","Chaffee","15","13","DALLAS","DIF","","Collegiate Peaks Bank","38.841883","-106.131538","10","105 Centennial Plaza","","Buena Vista","CO","8","81211","0000","FED","","36304","2018-02-05T00:00:00","2018","MT","FDIC","1","1","223","30","30788","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Flathead","29","14","SAN FRANCISCO","DIF","","Glacier Bank","48.219994920408","-114.328427237611","P O  Box  27","","Kalispell","MT","Montana","59901","10","49 Commons Loop","","Kalispell","MT","30","59901","2679","FDIC","Full","201801115","1","0","0","0","0","36304","0","0"
"2","/history?filters=TRANSNUM:201801117 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","30182","STATE","0","SM","C","Commercial","13","Lewis And Clark","49","14","SAN FRANCISCO","DIF","","Opportunity Bank of Montana","46.591111","-112.015969","10","2016-11-30T00:00:00","1400 Prospect Avenue","","Helena","MT","30","59601","0000","FED","","43016","0","Y","2203","223","Merger -Without Assistance","Merged and became part of Opportunity Bank of Montana (30182) in Helena, MT. ","0","0","0","0","SM","1","C","Commercial","2018-02-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MT","0","FDIC","201801117_223_1460_43016_1460","DIF","0","0","0","0","0","10","FI","N","2203","STATE","0","NM","C","Commercial","21","Madison","57","14","SAN FRANCISCO","DIF","","Ruby Valley Bank","45.544655","-112.331097","10","107 South Main Street","","Twin Bridges","MT","30","59754","0000","FDIC","","1460","2018-02-05T00:00:00","2018","MT","FED","1","0","223","30","30182","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SM","C","Commercial","13","Lewis And Clark","49","14","SAN FRANCISCO","DIF","","Opportunity Bank of Montana","46.591111","-112.015969","P.O. Box 4999","","Helena","MT","Montana","59604","10","1400 Prospect Avenue","","Helena","MT","30","59601","0000","FED","","201801117","1","0","0","0","0","1460","0","0"
"3","/history?filters=TRANSNUM:201801136 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","44136","NCUA","0","CU","N/A","N/A","92","Westchester","119","0","","NCUA","","USALLIANCE FEDERAL CREDIT UNION","40.985059","-73.674419","140","2013-06-01T00:00:00","600 Midland Avenue","","Rye","NY","36","10580","","NCUA","","108531","0","N","52801","223","Merger -Without Assistance","Merged and became part of USALLIANCE FEDERAL CREDIT UNION (44136) in Rye, NY. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2014-07-31T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","140","CT","9","NCUA","201801136_223_117196_108531_117196","NCUA","0","0","0","0","0","140","FI","N","52801","NCUA","0","CU","N/A","N/A","92","New Haven","9","","","NCUA","","GREATER WEST HAVEN FEDERAL CREDIT UNION","41.2700890568702","-72.9560731383519","140","502 Main Street","","West Haven","CT","9","06516","0000","NCUA","","117196","2018-02-06T00:00:00","2018","NY","NCUA","0","1","223","36","44136","810","Participated in Absorbtion/Consolidation/Merger","NCUA","0","CU","N/A","N/A","92","Westchester","119","0","","NCUA","","USALLIANCE FEDERAL CREDIT UNION","40.985059","-73.674419","411 Theodore Fremd Avenue Suite 350","","Rye","NY","New York","10580","140","600 Midland Avenue","","Rye","NY","36","10580","","NCUA","","201801136","0","0","0","0","0","117196","0","0"
"2","/history?filters=TRANSNUM:201801149 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","44136","NCUA","0","CU","N/A","N/A","92","Westchester","119","0","","NCUA","","USALLIANCE FEDERAL CREDIT UNION","40.985059","-73.674419","140","2014-07-31T00:00:00","600 Midland Avenue","","Rye","NY","36","10580","","NCUA","","108531","0","N","50696","223","Merger -Without Assistance","Merged and became part of USALLIANCE FEDERAL CREDIT UNION (44136) in Rye, NY. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2015-03-28T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","0","NY","0","NCUA","201801149_223_115091_108531_115091","NCUA","0","0","0","0","0","140","FI","N","50696","NCUA","0","CU","N/A","N/A","92","Westchester","119","","","NCUA","","PEPSICO EMPLOYEES FEDERAL CREDIT UNION","41.0162480255684","-73.7268141930101","140","1111 Westchester Avenue","","White Plains","NY","36","10604","","NCUA","","115091","2018-02-06T00:00:00","2018","NY","NCUA","0","0","223","36","44136","810","Participated in Absorbtion/Consolidation/Merger","NCUA","0","CU","N/A","N/A","92","Westchester","119","0","","NCUA","","USALLIANCE FEDERAL CREDIT UNION","40.985059","-73.674419","411 Theodore Fremd Avenue Suite 350","","Rye","NY","New York","10580","140","600 Midland Avenue","","Rye","NY","36","10580","","NCUA","","201801149","0","0","0","0","0","115091","0","0"
"1","/history?filters=TRANSNUM:201801185 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","44136","NCUA","0","CU","N/A","N/A","92","Westchester","119","0","","NCUA","","USALLIANCE FEDERAL CREDIT UNION","40.9739534576148","-73.7016435841657","140","2015-05-18T00:00:00","411 Theodore Fremd Avenue Suite 350","","Rye","NY","36","10580","0000","NCUA","","108531","0","N","59135","223","Merger -Without Assistance","Merged and became part of USALLIANCE FEDERAL CREDIT UNION (44136) in Rye, NY. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2017-08-31T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","0","NY","0","NCUA","201801185_223_594807_108531_594807","NCUA","0","0","0","0","0","140","FI","N","59135","NCUA","0","CU","N/A","N/A","92","Bronx","5","","","NCUA","","LOVE GOSPEL ASSEMBLY FEDERAL CREDIT UNION","40.8581651285562","-73.8998815854545","140","2323 Grand Concourse","","Bronx","NY","36","10468","6801","NCUA","","594807","2018-02-07T00:00:00","2018","NY","NCUA","0","0","223","36","44136","810","Participated in Absorbtion/Consolidation/Merger","NCUA","0","CU","N/A","N/A","92","Westchester","119","0","","NCUA","","USALLIANCE FEDERAL CREDIT UNION","40.9739534576148","-73.7016435841657","411 Theodore Fremd Avenue Suite 350","","Rye","NY","New York","10580","140","411 Theodore Fremd Avenue Suite 350","","Rye","NY","36","10580","0000","NCUA","","201801185","0","0","0","0","0","594807","0","0"
"2","/history?filters=TRANSNUM:201801221 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","29617","OCC","703764","SB","S","Savings","34","Wetzel","103","9","CHICAGO","DIF","","Doolin Security Savings Bank, FSB","39.6809465445496","-80.8576687417909","110","2011-07-21T00:00:00","610 North State Route 2","","New Martinsville","WV","54","26155","0000","OCC","","42451","0","Y","30744","221","Absorbtion - Without Assistance","Merged and became part of Doolin Security Savings Bank, FSB (29617) in New Martinsville, WV. ","0","0","0","0","SB","1","S","Savings","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","SL","S","Savings","DIF","0","0","0","OH","0","FDIC","201801221_221_43578_42451_43578","DIF","0","0","0","0","0","110","FI","N","30744","STATE","0","SL","S","Savings","35","Washington","167","9","CHICAGO","DIF","","Belpre Savings Bank","39.2726995578511","-81.5749613381903","125","605 Washington Boulevard","","Belpre","OH","39","45714","0000","FDIC","","43578","2018-02-08T00:00:00","2018","OH","OCC","1","0","221","39","29617","810","Participated in Absorbtion/Consolidation/Merger","OCC","703764","SB","S","Savings","34","Washington","167","9","CHICAGO","DIF","","First Mutual Bank, FSB","39.2726995578511","-81.5749613381903","P.O. Box 39","","Belpre","OH","Ohio","45714","110","605 Washington Boulevard","","Belpre","OH","39","45714","0000","OCC","","201801221","0","0","0","0","1","43578","0","0"
"2","/history?filters=TRANSNUM:201801269 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","29961","STATE","0","SM","C","Commercial","13","Clark","19","9","CHICAGO","DIF","","First Savings Bank","38.31051","-85.768604","10","2014-12-19T00:00:00","501 East Lewis and Clark Parkway","","Clarksville","IN","18","47129","0000","FED","","42795","0","Y","4405","223","Merger -Without Assistance","Merged and became part of First Savings Bank (29961) in Clarksville, IN. ","0","0","0","0","SM","1","C","Commercial","2018-02-10T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","IN","0","OCC","201801269_223_2905_42795_2905","DIF","0","0","0","0","0","10","FI","N","4405","OCC","0","N","C","Commercial","3","Daviess","27","9","CHICAGO","DIF","","The First National Bank of Odon","38.842533","-86.995656","10","501 West Main Street","","Odon","IN","18","47562","0000","OCC","","2905","2018-02-12T00:00:00","2018","IN","FED","1","0","223","18","29961","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SM","C","Commercial","13","Clark","19","9","CHICAGO","DIF","","First Savings Bank","38.31051","-85.768604","702 North Shore Drive, Suite 300","","Jeffersonville","IN","Indiana","47130","10","501 East Lewis and Clark Parkway","","Clarksville","IN","18","47129","0000","FED","","201801269","1","0","0","0","0","2905","0","0"
"9","/history?filters=TRANSNUM:201801334 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","1617","STATE","0","NM","C","Commercial","21","Perry","157","11","KANSAS CITY","DIF","","The Bank of Missouri","37.7382721086402","-89.870365066735","10","2011-06-07T00:00:00","916 North Kings Highway","","Perryville","MO","29","63775","0000","FDIC","Full*","1059","0","Y","8270","223","Merger -Without Assistance","Merged and became part of The Bank of Missouri (1617) in Perryville, MO. ","0","0","0","0","NM","0","C","Commercial","2018-02-10T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","MO","29","FDIC","201801334_223_5276_1059_5276","DIF","0","0","0","0","0","10","FI","N","8270","STATE","0","NM","C","Commercial","21","Audrain","7","11","KANSAS CITY","DIF","","Martinsburg Bank and Trust","39.168843","-91.888513","10","400 South Muldrow","","Mexico","MO","29","65265","0000","FDIC","None","5276","2018-02-15T00:00:00","2018","MO","FDIC","0","0","223","29","1617","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Perry","157","11","KANSAS CITY","DIF","","The Bank of Missouri","37.7382721086402","-89.870365066735","P.O. Box  309","","Perryville","MO","Missouri","63775","10","916 North Kings Highway","","Perryville","MO","29","63775","0000","FDIC","Full*","201801334","1","0","0","0","0","5276","0","0"
"1","/history?filters=TRANSNUM:201801336 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","42548","STATE","0","CU","N/A","N/A","91","Alameda","1","0","","NCUA","","UNCLE CREDIT UNION","37.69748","-121.775122","140","2013-05-08T00:00:00","2100 Las Positas Court","","Livermore","CA","6","94551","","NCUA","","106943","0","N","43615","223","Merger -Without Assistance","Merged and became part of UNCLE CREDIT UNION (42548) in Livermore, CA. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2018-01-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","0","CA","0","NCUA","201801336_223_108010_106943_108010","NCUA","0","0","0","0","0","140","FI","N","43615","NCUA","0","CU","N/A","N/A","92","San Joaquin","77","","","NCUA","","RARIN FEDERAL CREDIT UNION","37.952113","-121.330795","140","Rough and Ready Island","","Stockton","CA","6","95203","","NCUA","","108010","2018-02-15T00:00:00","2018","CA","NCUA","0","0","223","6","42548","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","CU","N/A","N/A","91","Alameda","1","0","","NCUA","","UNCLE CREDIT UNION","37.69748","-121.775122","2100 Las Positas Court","","Livermore","CA","California","94551","140","2100 Las Positas Court","","Livermore","CA","6","94551","","NCUA","","201801336","0","0","0","0","0","108010","0","0"
