IDRSSD,RCONH275,RCONH276,RCONH277,RCONH278,RCONH279,RCONH280,RCONH281,RCONH282,RCONH283,RCONH284,RCONH285,RCONH286,RCONH287,RCONH288,RCONH290,RCONH291,RCONH292,RCONH293,RCONH294,RCONH295,RCONH296,RCONH297,RCONH298,RCONH299,RCONH300,RCONH301,RCONH302,RCONH303,RCONH304,RCONH307,RCONH308,RCONH309,RCONH310,RCONHJ74,RCONHJ75,RCONHJ76,RCONHJ77,RCONHJ78,RCONHJ79,RCONHJ80,RCONHJ81,RCONHJ82,RCONHJ83,RCONHJ84,RCONHJ85,RCONHJ86,RCONHJ87,RCONHJ88,RCONHJ89,RCONHJ90,RCONHJ91,RCONHJ92,RCONHJ93,RCONHJ94,RCONHJ95,RCONHJ96,RCONHJ97,RCONHJ98,RCONHJ99,RCONHK00,RCONHK01,RCONJA21,RCONJJ30,RCONJJ31,RCONJJ32,RCONS396,RCONS397,RCONS398,RCONS399,RCONS400,RCONS402,RCONS403,RCONS405,RCONS406,RCONS410,RCONS411,RCONS413,RCONS414,RCONS415,RCONS416,RCONS417,RCONS419,RCONS420,RCONS421,RCONS423,RCONS424,RCONS425,RCONS426,RCONS427,RCONS428,RCONS429,RCONS431,RCONS432,RCONS433,RCONS434,RCONS435,RCONS436,RCONS437,RCONS439,RCONS440,RCONS441,RCONS442,RCONS443,RCONS445,RCONS446,RCONS447,RCONS449,RCONS450,RCONS451,RCONS452,RCONS453,RCONS454,RCONS455,RCONS457,RCONS458,RCONS459,RCONS460,RCONS461,RCONS462,RCONS463,RCONS466,RCONS467,RCONS469,RCONS470,RCONS471,RCONS475,RCONS476,RCONS477,RCONS478,RCONS479,RCONS480,RCONS481,RCONS482,RCONS483,RCONS484,RCONS485,RCONS486,RCONS487,RCONS488,RCONS489,RCONS490,RCONS491,RCONS492,RCONS493,RCONS494,RCONS495,RCONS496,RCONS497,RCONS498,RCONS499,RCONS500,RCONS503,RCONS504,RCONS505,RCONS506,RCONS507,RCONS510,RCONS511,RCONS512,RCONS513,RCONS514,RCONS515,RCONS516,RCONS517,RCONS518,RCONS519,RCONS520,RCONS521,RCONS522,RCONS523,RCONS524,RCONS525,RCONS526,RCONS527,RCONS528,RCONS529,RCONS530,RCONS531,RCONS539,RCONS540,RCONS541,RCONS542,RCONS543,RCONS544,RCONS545,RCONS546,RCONS547,RCONS548,RCONS549,RCONS550,RCONS551,RCONS552,RCONS554,RCONS555,RCONS556,RCONS557,RCONS558,RCONS559,RCONS560,RCONS561,RCONS562,RCONS563,RCONS564,RCONS565,RCONS566,RCONS567,RCONS568,RCONS569,RCONS570,RCONS571,RCONS572,RCONS573,RCONS574,RCONS575,RCONS576,RCONS577,RCONS578,RCONS579,RCONS580,RCONS581,RCONS582,RCONS583,RCONS584,RCONS585,RCONS586,RCONS587,RCONS588,RCONS589,RCONS590,RCONS591,RCONS592,RCONS593,RCONS594,RCONS595,RCONS596,RCONS597,RCONS598,RCONS599,RCONS600,RCONS601,
918918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,1149,1149,0,0,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44504,0,0,0,0,0,0,0,0,-6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67785,0,0,67784,2,0,0,0,2443,0,0,0,0,0,2443,150033,0,909,0,8544,140579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18750,18750,0,18750,0,-8591,2443,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20985,4197,0,0,995,3202,0,0,3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443,286,0,0,0,0,0,0,0,0,0,3665,715,0,0,0,0,0,0,240929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
919344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26107,0,0,0,0,0,0,0,0,426,0,0,0,0,0,1363,0,0,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207619,0,0,178119,29500,0,0,0,0,0,0,0,0,0,0,135976,0,420,0,0,135556,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1889,1889,0,17755,0,-3913,0,6050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21870,4374,0,0,0,4374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6050,0,0,0,0,0,0,0,0,0,0,15125,0,0,0,0,0,0,336552,0,5562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
919568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17580,0,0,16946,634,0,0,0,697,0,0,0,0,0,697,57045,0,622,628,0,55795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1243,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12172,2434,196,0,0,2238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,0,1046,0,0,0,0,0,0,0,76923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
919773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695,1695,0,0,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84172,0,0,0,0,0,0,0,0,-9229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51169,0,0,46900,4269,0,0,0,0,0,0,0,0,0,0,76565,0,0,13720,4170,58675,0,0,0,862,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9715,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19337,3867,0,0,0,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,126978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
920359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18387,0,0,0,0,0,0,-17,0,-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24457,0,0,24177,280,0,0,0,2852,0,0,0,0,0,2852,61914,0,0,4200,0,57714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3153,2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2852,0,0,0,0,0,0,0,0,0,0,4278,0,0,0,0,0,0,0,85060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
920733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3369,3369,0,0,3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149028,0,0,0,0,0,0,0,0,-17923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89676,0,0,63801,25875,2456,0,2456,4392,0,0,0,0,328,4064,476387,0,0,37192,0,439195,0,0,0,10034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13886,6520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960,592,0,0,592,0,0,0,0,0,116,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,6520,0,0,0,0,0,0,0,0,0,0,9780,0,0,0,0,0,0,0,591831,0,442,4466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
920975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,2226,0,0,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249,0,0,0,0,0,0,0,0,-250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,82,0,78834,0,0,71546,7288,0,0,0,280,0,0,0,0,0,280,250465,0,0,0,0,250465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4047,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,314051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
921039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174611,0,0,0,0,0,0,-28,0,-5800,0,0,0,0,0,545,0,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194470,0,0,174266,20203,2476,0,2476,104,0,0,0,50,54,0,382720,0,1040,0,0,381680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12059,2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476,0,0,0,0,0,0,0,0,0,0,3714,0,0,0,0,0,0,0,577289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
921178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,637,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137371,0,0,0,0,0,0,0,0,-21549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148956,0,0,136775,12181,2925,0,2925,375,0,302,0,0,73,0,892809,0,50436,0,44701,797672,0,0,0,27330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9583,2932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2932,0,0,0,0,0,0,0,0,0,0,4398,0,0,0,0,0,0,0,1082075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
921655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56802,0,0,0,0,0,0,0,0,-5394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68427,0,0,61174,7253,0,0,0,709,0,0,0,0,0,709,16334,0,0,0,0,16334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6650,709,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6639,1328,0,0,0,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,119,0,0,0,0,0,0,0,0,0,1064,298,0,0,0,0,0,0,88828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
921936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21655,0,0,0,0,0,0,0,0,-4265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10265,0,0,9582,683,0,0,0,1161,0,0,0,0,0,1161,26818,0,0,0,0,26818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4748,1161,0,0,0,0,0,0,0,0,0,1360,1360,1247,0,0,0,0,113,0,0,1692,338,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,0,0,0,0,0,0,0,0,0,0,1742,0,0,0,0,0,0,0,43439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
922157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,5385,5385,0,0,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129449,0,0,0,0,0,0,0,0,-8423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22941,0,0,22941,0,0,0,0,239,0,0,0,0,0,239,379530,0,0,99402,0,277458,2670,0,0,0,0,0,0,0,0,0,0,24592,24592,0,3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12150,2909,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5468,1094,0,0,0,1094,0,0,70110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2909,76,0,0,0,0,0,0,0,0,0,4364,190,0,0,0,0,0,0,380778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
922559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120818,0,0,109,0,0,0,0,0,-11094,0,0,0,0,0,836,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49690,0,0,46019,3671,611,0,611,7474,0,0,0,0,0,7474,382860,0,3868,2493,0,376499,0,0,0,8924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8131,8085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45768,9154,0,0,0,9154,0,0,7473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8085,0,0,0,0,0,0,0,0,0,0,12128,0,0,0,0,0,0,0,484923,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
922924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,1411,0,0,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50220,0,0,0,0,0,0,0,0,-1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33273,0,0,23759,9514,0,0,0,120,0,0,0,0,0,120,57909,0,1218,0,0,56691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2682,120,0,0,0,0,0,0,0,0,0,3288,3288,0,0,0,0,0,3288,0,0,9238,1848,0,0,0,1848,0,0,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,110936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
923257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,128,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27832,0,0,27355,477,0,0,0,2445,0,0,0,0,0,2445,37780,0,0,0,0,37780,0,0,0,4061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4841,968,0,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445,0,0,0,0,0,0,0,0,0,0,3668,0,0,0,0,0,0,0,61542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
923350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7676,5117,0,0,7676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215709,0,0,0,0,0,0,0,0,-19590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460139,0,0,459031,1108,0,0,0,16510,0,0,0,0,0,16510,753626,0,761,0,4815,748050,0,0,0,-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36039,16510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97511,19502,0,0,0,19502,0,0,57790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16510,0,0,0,0,0,0,0,0,0,0,24765,0,0,0,0,0,0,0,1264534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
923752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,0,0,732,732,0,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490552,0,0,0,0,0,0,0,0,-64318,0,0,0,0,0,960,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396944,0,0,370711,26233,0,0,0,5929,0,0,0,0,0,5929,1041496,0,113,19608,0,1021775,0,0,0,23896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4053,4053,0,48786,0,-56644,5929,1646,0,0,0,0,0,0,0,0,54560,54560,44326,0,0,0,0,10234,0,0,174336,34867,19942,14925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5929,1646,0,0,0,0,0,0,0,0,0,8894,4115,0,0,0,0,0,0,1556292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
923855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137819,0,0,0,0,0,0,0,0,-17136,0,0,0,0,0,2162,0,0,2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48543,0,0,48432,111,0,0,0,68,0,0,0,0,0,68,102135,0,3760,0,0,98375,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19083,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22802,4560,0,0,1032,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,174496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
924236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19281,0,0,0,0,0,0,0,0,-3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13481,0,0,13121,360,0,0,0,0,0,0,0,0,0,0,39006,0,334,0,0,38672,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,218,599,0,8763,-3935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3826,765,0,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,0,0,0,0,0,0,0,0,7488,69582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
